Date,GC1 Comdty,ES1 Index,GBPUSD Curncy,VG1 Index
05/04/2024,2325.7,5253,1.2638,4964
08/04/2024,2331.7,5253.25,1.2655,5000
09/04/2024,2343.5,5260.25,1.2678,4943
10/04/2024,2329.6,5207.75,1.254,4951
11/04/2024,2354.8,5243.25,1.2553,4917
12/04/2024,2356.2,5167.5,1.2452,4900
15/04/2024,2365.8,5104,1.2446,4932
16/04/2024,2390.8,5092.5,1.2426,4864
17/04/2024,2371.7,5062.25,1.2454,4876
18/04/2024,2382.3,5049,1.2436,4891
19/04/2024,2398.4,5003.75,1.237,4869
22/04/2024,2332.2,5047.5,1.235,4894
23/04/2024,2327.7,5106.5,1.2449,4975
24/04/2024,2324.5,5107.5,1.2464,4951
25/04/2024,2329.8,5082.25,1.2514,4904
26/04/2024,2334.8,5131.5,1.2493,4980
29/04/2024,2357.7,5147,1.2563,4958
30/04/2024,2302.9,5067,1.2492,4897
01/05/2024,2311,5046.5,1.2527,4897
02/05/2024,2309.6,5091.5,1.2534,4871
03/05/2024,2308.6,5154.75,1.2547,4897
06/05/2024,2331.2,5206.5,1.2562,4937
07/05/2024,2324.2,5213.75,1.2509,4999
08/05/2024,2322.3,5212.75,1.2498,5021
09/05/2024,2340.3,5239,1.2524,5045
10/05/2024,2375,5246.25,1.2525,5073
13/05/2024,2343,5245.5,1.2559,5074
14/05/2024,2359.9,5269.5,1.2592,5078
15/05/2024,2394.9,5333,1.2685,5096
16/05/2024,2385.5,5320.25,1.267,5070
17/05/2024,2417.4,5327.25,1.2701,5062
20/05/2024,2438.5,5331.75,1.2706,5077
21/05/2024,2425.9,5345.25,1.2709,5055
22/05/2024,2392.9,5328,1.2717,5034
23/05/2024,2337.2,5285.25,1.2699,5042
24/05/2024,2334.5,5321.5,1.2737,5042
27/05/2024,2334.5,5321.5,1.2769,5060
28/05/2024,2356.5,5324.75,1.2762,5038
29/05/2024,2341.2,5284,1.2701,4973
30/05/2024,2342.9,5253,1.2732,4993
31/05/2024,2322.9,5295.5,1.2742,4984
03/06/2024,2346.6,5297.25,1.2808,5012
04/06/2024,2325.5,5304,1.277,4963
05/06/2024,2354.1,5366,1.2787,5039
06/06/2024,2370.3,5364,1.2791,5074
07/06/2024,2305.2,5355.75,1.2719,5056
10/06/2024,2307.7,5371.25,1.2731,5014
11/06/2024,2307.5,5384,1.274,4969
12/06/2024,2336,5427.5,1.2798,5041
13/06/2024,2300.2,5438.5,1.2762,4933
14/06/2024,2331.4,5437.5,1.2687,4841
17/06/2024,2312.4,5478.5,1.2705,4881
18/06/2024,2330.4,5491,1.2709,4911
19/06/2024,2330.4,5491,1.272,4886
20/06/2024,2353.8,5476.75,1.2657,4947
21/06/2024,2316.4,5471.89,1.2645,4910.61
24/06/2024,2330,5517,1.2686,4997
25/06/2024,2316.6,5537,1.2686,4971
26/06/2024,2299.2,5543.5,1.2622,4957
27/06/2024,2336.6,5546,1.2639,4938
28/06/2024,2339.6,5521.5,1.2645,4926
01/07/2024,2338.9,5533.75,1.265,4972
02/07/2024,2333.4,5568.75,1.2685,4940
03/07/2024,2369.4,5590.25,1.2742,5006
04/07/2024,2369.4,5590.25,1.276,5027
05/07/2024,2397.7,5621.5,1.2815,5010
08/07/2024,2363.5,5625.25,1.2807,5012
09/07/2024,2367.9,5631.25,1.2786,4931
10/07/2024,2379.7,5688,1.2849,4996
11/07/2024,2421.9,5639.75,1.2915,5015
12/07/2024,2420.7,5664.75,1.2988,5085
15/07/2024,2428.9,5683,1.2968,5020
16/07/2024,2467.8,5717.25,1.2974,4982
17/07/2024,2459.9,5639,1.3009,4927
18/07/2024,2456.4,5594.5,1.2944,4906
19/07/2024,2399.1,5553.75,1.2914,4850
22/07/2024,2394.7,5610.75,1.2933,4928
23/07/2024,2407.3,5599.25,1.2908,4944
24/07/2024,2415.7,5472,1.2907,4887
25/07/2024,2353.5,5441.25,1.2851,4838
26/07/2024,2381,5499,1.2867,4890
29/07/2024,2377.8,5503,1.2862,4843
30/07/2024,2405,5472.5,1.2836,4872
31/07/2024,2426.5,5558,1.2856,4898
01/08/2024,2435,5480.25,1.2739,4788
02/08/2024,2425.7,5376,1.2801,4655
05/08/2024,2401.7,5217.5,1.2776,4587
06/08/2024,2389.1,5266.25,1.2691,4588
07/08/2024,2390.5,5227.5,1.2692,4689
08/08/2024,2422.2,5348.25,1.2748,4687
09/08/2024,2432.1,5370.25,1.2761,4691
12/08/2024,2462.4,5369.75,1.277,4687
13/08/2024,2466.7,5459,1.2862,4713
14/08/2024,2439.4,5477,1.2829,4742
15/08/2024,2453.1,5567.5,1.2855,4832
16/08/2024,2498.6,5578.25,1.2944,4859
19/08/2024,2501.8,5630,1.2991,4890
20/08/2024,2511.3,5619.75,1.3034,4872
21/08/2024,2508.4,5641.5,1.3091,4903
22/08/2024,2478.9,5594,1.3091,4901
23/08/2024,2508.4,5652.5,1.3214,4923
26/08/2024,2517.7,5637,1.3188,4912
27/08/2024,2516,5644.75,1.3261,4917
28/08/2024,2501,5610.25,1.3191,4930
29/08/2024,2536.7,5610,1.3168,4975
30/08/2024,2504.5,5661,1.3127,4971
02/09/2024,2504.5,5661,1.3146,4983
03/09/2024,2499.7,5541.75,1.3114,4923
04/09/2024,2502.7,5530,1.3147,4856
05/09/2024,2519.7,5512.25,1.318,4830
06/09/2024,2501.5,5419.5,1.3129,4739
09/09/2024,2509.3,5479.5,1.3074,4782
10/09/2024,2519.5,5504,1.308,4756
11/09/2024,2519,5561.25,1.3043,4766
12/09/2024,2557.1,5602.25,1.3124,4812
13/09/2024,2586.8,5629.75,1.3124,4844
16/09/2024,2585.2,5638,1.3216,4827
17/09/2024,2568.9,5639,1.3161,4864
18/09/2024,2574.9,5620.75,1.3214,4840
19/09/2024,2590.9,5717.75,1.3284,4941
20/09/2024,2622.4,5699.99,1.3321,4902.96
23/09/2024,2628.6,5776.75,1.3347,4911
24/09/2024,2653,5792,1.3413,4964
25/09/2024,2660.7,5779,1.3324,4945
26/09/2024,2670.4,5804.5,1.3415,5055
27/09/2024,2644.3,5791.25,1.3374,5097
30/09/2024,2636.1,5814.25,1.3375,5030
01/10/2024,2667.3,5759.75,1.3286,4976
02/10/2024,2647.1,5760.25,1.3268,4983
03/10/2024,2657.1,5749.5,1.3124,4938
04/10/2024,2645.8,5800,1.3122,4980
07/10/2024,2644.8,5744.75,1.3083,4990
08/10/2024,2615,5800.5,1.3104,4974
09/10/2024,2606,5841.25,1.3071,5007
10/10/2024,2620.6,5829,1.3059,4991
11/10/2024,2657.6,5859.75,1.3067,5024
14/10/2024,2647.8,5908.25,1.3059,5060
15/10/2024,2661.4,5862.75,1.3074,4977
16/10/2024,2674,5887,1.299,4930
17/10/2024,2691,5887,1.3011,4967
18/10/2024,2713.7,5906,1.3052,5001
21/10/2024,2723.1,5896.25,1.2985,4957
22/10/2024,2744.2,5892.5,1.2984,4957
23/10/2024,2714.4,5837.75,1.2921,4939
24/10/2024,2734.9,5849,1.2975,4952
25/10/2024,2740.9,5846,1.2962,4955
28/10/2024,2742.9,5861.5,1.2972,4987
29/10/2024,2768.4,5871,1.3015,4964
30/10/2024,2800.8,5852,1.2962,4901
31/10/2024,2749.3,5738.5,1.2899,4834
01/11/2024,2749.2,5758.25,1.2924,4891
04/11/2024,2746.2,5743.25,1.2957,4872
05/11/2024,2749.7,5812.25,1.3042,4885
06/11/2024,2676.3,5958.25,1.2879,4807
07/11/2024,2705.8,6003.75,1.2987,4862
08/11/2024,2694.8,6025.25,1.2921,4811
11/11/2024,2617.7,6031.75,1.2868,4863
12/11/2024,2606.3,6013,1.2748,4757
13/11/2024,2586.5,6016,1.2708,4741
14/11/2024,2572.9,5978.25,1.2666,4837
15/11/2024,2570.1,5896.5,1.2618,4805
18/11/2024,2614.6,5920,1.2678,4798
19/11/2024,2631,5938.75,1.2682,4763
20/11/2024,2651.7,5937.75,1.2652,4742
21/11/2024,2674.9,5970.5,1.2589,4767
22/11/2024,2712.2,5987,1.253,4797
25/11/2024,2618.5,6006.5,1.2568,4813
26/11/2024,2621.3,6038.25,1.2569,4774
27/11/2024,2639.9,6015,1.268,4744
28/11/2024,2639.9,6015,1.2687,4768
29/11/2024,2657,6051.5,1.2735,4817
02/12/2024,2634.9,6061.75,1.2655,4849
03/12/2024,2644.7,6063.25,1.2673,4893
04/12/2024,2653.8,6098.5,1.2701,4928
05/12/2024,2626.6,6088.75,1.2759,4964
06/12/2024,2638.6,6099,1.2744,4986
09/12/2024,2664.9,6065.75,1.275,4995
10/12/2024,2697.6,6046.25,1.2771,4960
11/12/2024,2733.8,6092.75,1.2751,4969
12/12/2024,2687.5,6060.75,1.2673,4974
13/12/2024,2656,6055.5,1.2619,4967
16/12/2024,2651.4,6080.5,1.2683,4951
17/12/2024,2644.4,6053.75,1.271,4945
18/12/2024,2636.5,5872.25,1.2574,4965
19/12/2024,2592.2,5868.75,1.2502,4882
20/12/2024,2628.7,5840.26,1.257,4821.45
23/12/2024,2612.3,6036,1.2536,4872
24/12/2024,2620,6098,1.2539,4872
25/12/2024,2620,6098,1.2561,4872
26/12/2024,2638.8,6095.25,1.2525,4872
27/12/2024,2617.2,6027,1.2578,4913
30/12/2024,2618.1,5958.75,1.255,4881
31/12/2024,2641,5935.75,1.2516,4881
01/01/2025,2641,5935.75,1.2517,4881
02/01/2025,2669,5916.5,1.238,4932
03/01/2025,2654.7,5989.5,1.2423,4888
06/01/2025,2647.4,6020.5,1.252,5006
07/01/2025,2665.4,5954.25,1.2477,5035
08/01/2025,2672.4,5959.25,1.2363,5010
09/01/2025,2690.8,5959.25,1.2308,5034
10/01/2025,2715,5866.25,1.2207,4995
13/01/2025,2678.6,5874.5,1.2202,4970
14/01/2025,2682.3,5882.25,1.2215,4995
15/01/2025,2717.8,5989,1.2242,5064
16/01/2025,2750.9,5975.5,1.2239,5118
17/01/2025,2748.7,6033.5,1.2169,5163
20/01/2025,2748.7,6033.5,1.2328,5185
21/01/2025,2759.2,6084.25,1.235,5184
22/01/2025,2770.9,6120.5,1.2316,5223
23/01/2025,2765,6152,1.2353,5236
24/01/2025,2778.9,6133.25,1.2484,5232
27/01/2025,2738.4,6046.75,1.2499,5202
28/01/2025,2767.5,6097,1.2443,5216
29/01/2025,2769.8,6067.5,1.2452,5242
30/01/2025,2823,6099.25,1.2419,5298
31/01/2025,2812.5,6067.25,1.2395,5291
03/02/2025,2833.9,6022.25,1.245,5221
04/02/2025,2853.3,6063,1.248,5279
05/02/2025,2871.6,6086.5,1.2505,5275
06/02/2025,2856,6106,1.2435,5374
07/02/2025,2867.3,6049.5,1.2402,5326
10/02/2025,2914.3,6088.75,1.2368,5375
11/02/2025,2912.5,6092.25,1.2446,5401
12/02/2025,2909,6072.75,1.2446,5417
13/02/2025,2925.9,6135.25,1.2566,5507
14/02/2025,2883.6,6132,1.2586,5500
17/02/2025,2883.6,6132,1.2625,5533
18/02/2025,2931.6,6146.75,1.2613,5552
19/02/2025,2919.4,6163,1.2586,5467
20/02/2025,2940,6136.5,1.2669,5472
21/02/2025,2937.6,6029,1.2632,5479
24/02/2025,2947.9,6000.75,1.2625,5460
25/02/2025,2904.5,5970,1.2666,5453
26/02/2025,2916.8,5970.75,1.2676,5537
27/02/2025,2895.9,5876.25,1.2601,5471
28/02/2025,2848.5,5963.25,1.2577,5456
03/03/2025,2901.1,5860.75,1.2701,5549
04/03/2025,2920.6,5789.5,1.2795,5386
05/03/2025,2926,5851.25,1.2895,5504
06/03/2025,2926.6,5746.25,1.2882,5534
07/03/2025,2914.1,5776,1.292,5466
10/03/2025,2899.4,5620.75,1.2879,5384
11/03/2025,2920.9,5577,1.2951,5304
12/03/2025,2946.8,5604.75,1.2963,5356
13/03/2025,2991.3,5527.5,1.2952,5325
14/03/2025,3001.1,5640,1.2935,5398
17/03/2025,3006.1,5680.25,1.2992,5439
18/03/2025,3040.8,5618,1.3001,5485
19/03/2025,3041.2,5678.5,1.3003,5509
20/03/2025,3043.8,5662.5,1.2967,5447
21/03/2025,3021.4,5617.8,1.2919,5427.19
24/03/2025,3015.6,5815.5,1.2923,5357
25/03/2025,3025.9,5826.5,1.2944,5418
26/03/2025,3022.5,5759.5,1.2888,5351
27/03/2025,3061,5739.25,1.2949,5317
28/03/2025,3086.5,5623,1.294,5269
31/03/2025,3122.8,5653.25,1.2918,5189
01/04/2025,3118.9,5674.5,1.2923,5261
02/04/2025,3139.9,5712.25,1.3007,5237
03/04/2025,3097,5432.75,1.31,5048
04/04/2025,3012,5110.25,1.2887,4830
07/04/2025,2951.3,5097.25,1.2724,4580
08/04/2025,2968.4,5020.25,1.2765,4703
09/04/2025,3056.5,5491,1.282,4562
10/04/2025,3155.2,5302,1.297,4767
11/04/2025,3222.2,5391.25,1.3087,4724
14/04/2025,3204.8,5440.75,1.319,4841
15/04/2025,3218.7,5428.25,1.3231,4907
16/04/2025,3326.6,5305.75,1.3244,4904
17/04/2025,3308.7,5312.75,1.3266,4872
18/04/2025,3308.7,5312.75,1.3296,4872
21/04/2025,3406.2,5184.75,1.3379,4872
22/04/2025,3400.8,5314.75,1.3332,4904
23/04/2025,3276.3,5401.75,1.3254,5040
24/04/2025,3332,5511.25,1.3342,5063
25/04/2025,3282.4,5549.75,1.3315,5106
28/04/2025,3332.5,5553,1.3441,5118
29/04/2025,3333.6,5583.75,1.3409,5122
30/04/2025,3319.1,5587,1.3329,5107
01/05/2025,3222.2,5623.25,1.3278,5107
02/05/2025,3243.3,5709,1.3272,5235
05/05/2025,3322.3,5671.75,1.3296,5251
06/05/2025,3422.8,5625.75,1.3369,5228
07/05/2025,3391.9,5652,1.3292,5203
08/05/2025,3306,5684.5,1.3246,5264
09/05/2025,3344,5678,1.3306,5288
12/05/2025,3228,5865,1.3176,5372
13/05/2025,3247.8,5904.5,1.3306,5401
14/05/2025,3188.3,5908.5,1.3263,5390
15/05/2025,3226.6,5933.25,1.3305,5401
16/05/2025,3187.2,5975.5,1.3283,5415
19/05/2025,3233.5,5982.5,1.3361,5426
20/05/2025,3284.6,5959.75,1.3393,5460
21/05/2025,3313.5,5861.25,1.342,5458
22/05/2025,3295,5856.75,1.3419,5427
23/05/2025,3365.8,5817,1.3537,5324
26/05/2025,3365.8,5817,1.3564,5396
27/05/2025,3300.4,5934.25,1.3507,5431
28/05/2025,3294.9,5902.75,1.3469,5382
29/05/2025,3317.1,5922.75,1.3492,5380
30/05/2025,3288.9,5916,1.3459,5368
02/06/2025,3370.6,5947.25,1.3544,5363
03/06/2025,3350.2,5981.5,1.3517,5375
04/06/2025,3373.5,5981,1.3554,5407
05/06/2025,3350.7,5946,1.357,5412
06/06/2025,3322.7,6006.75,1.3528,5427
09/06/2025,3332.1,6010.25,1.3551,5423
10/06/2025,3320.9,6045,1.35,5424
11/06/2025,3321.3,6029,1.3547,5398
12/06/2025,3380.9,6049.5,1.3613,5361
13/06/2025,3431.2,5979.25,1.3571,5286
16/06/2025,3396.4,6035.75,1.3578,5335
17/06/2025,3386.6,5985,1.3429,5288
18/06/2025,3389.8,5981.5,1.3422,5268
19/06/2025,3389.8,5981.5,1.3465,5199
20/06/2025,3368.1,6010.21,1.3451,5249.52
23/06/2025,3377.7,6077,1.3524,5241
24/06/2025,3317.4,6146.25,1.3615,5318
25/06/2025,3327.1,6147,1.3664,5273
26/06/2025,3333.5,6195,1.3728,5261
27/06/2025,3287.6,6223.75,1.3716,5338
30/06/2025,3307.7,6253.75,1.3732,5327
01/07/2025,3349.8,6248.75,1.3746,5304
02/07/2025,3350.8,6259.75,1.3586,5324
